date,pollution,dew,temp,press,wnd_dir,wnd_spd,humi
2011/11/5 10:00,37,5,10,1029,NE,7.15,71
2011/11/5 11:00,33,6,11,1029,NE,8.94,71
2011/11/5 12:00,32,5,11,1028,cv,0.89,66
2011/11/5 13:00,33,5,11,1028,NW,3.13,66
2011/11/5 14:00,28,6,12,1027,NW,6.26,66
2011/11/5 15:00,35,3,12,1026,NE,3.13,54
2011/11/5 16:00,26,3,12,1026,NE,7.15,54
2011/11/5 17:00,23,4,11,1027,NW,0.89,61
2011/11/5 18:00,28,5,11,1027,NW,2.68,66
2011/11/5 19:00,38,4,11,1027,NW,4.47,61
2011/11/5 20:00,37,4,11,1027,NE,1.79,61
2011/11/5 21:00,41,6,10,1028,cv,0.89,76
2011/11/5 22:00,61,7,10,1028,cv,1.34,81
2011/11/5 23:00,85,8,9,1028,cv,2.23,93
2011/11/6 0:00,77,8,10,1028,SE,1.79,87
2011/11/6 1:00,66,8,10,1027,cv,0.45,87
2011/11/6 2:00,69,7,10,1027,cv,1.34,81
2011/11/6 3:00,76,7,8,1027,SE,0.89,93
2011/11/6 4:00,78,6,6,1028,NE,1.79,100
2011/11/6 5:00,49,7,8,1028,NE,2.68,93
2011/11/6 6:00,59,3,7,1028,NW,0.89,75
2011/11/6 7:00,48,3,7,1028,NE,0.89,75
2011/11/6 8:00,35,2,8,1029,NW,1.79,65
2011/11/6 9:00,39,1,10,1029,NE,1.79,53
2011/11/6 10:00,36,1,10,1029,NE,3.58,53
2011/11/6 11:00,45,0,11,1029,NE,6.71,46
2011/11/6 12:00,45,1,14,1028,NW,3.13,41
2011/11/6 13:00,47,1,15,1027,NW,6.26,38
2011/11/6 14:00,45,0,14,1026,NW,9.39,38
2011/11/6 15:00,46,1,14,1026,cv,0.89,41
2011/11/6 16:00,46,1,12,1026,cv,1.78,46
2011/11/6 17:00,60,1,12,1026,cv,2.67,46
2011/11/6 18:00,79,3,8,1027,cv,3.56,70
2011/11/6 19:00,97,3,10,1027,NW,1.79,61
2011/11/6 20:00,114,3,8,1028,cv,0.89,70
2011/11/6 21:00,102,3,7,1028,cv,1.34,75
2011/11/6 22:00,121,3,5,1029,NW,3.13,86
2011/11/6 23:00,111,2,6,1029,NW,4.02,75
2011/11/7 0:00,129,3,5,1028,cv,0.89,86
2011/11/7 1:00,87,2,4,1028,NW,1.79,86
2011/11/7 2:00,63,1,4,1028,NW,4.92,80
2011/11/7 3:00,43,1,4,1028,NW,6.71,80
2011/11/7 4:00,44,0,3,1028,NW,9.84,80
2011/11/7 5:00,32,0,2,1028,NW,12.97,86
2011/11/7 6:00,39,0,3,1028,NW,14.76,80
2011/11/7 7:00,34,1,4,1029,NW,17.89,80
2011/11/7 8:00,27,2,7,1029,NW,21.91,70
2011/11/7 9:00,31,1,10,1030,NW,25.04,53
2011/11/7 10:00,36,1,12,1029,NW,28.17,46
2011/11/7 11:00,40,1,14,1028,NE,3.13,41
2011/11/7 12:00,36,1,15,1027,NE,6.26,38
2011/11/7 13:00,37,0,15,1027,cv,0.89,35
2011/11/7 14:00,37,-1,15,1026,cv,1.78,33
2011/11/7 15:00,46,0,15,1026,cv,3.57,35
2011/11/7 16:00,49,1,14,1026,SE,1.79,41
2011/11/7 17:00,56,1,13,1026,SE,4.92,43
2011/11/7 18:00,68,2,12,1027,SE,8.05,50
2011/11/7 19:00,71,2,12,1027,SE,9.84,50
2011/11/7 20:00,79,3,9,1027,cv,0.89,66
2011/11/7 21:00,90,4,8,1028,NE,0.89,75
2011/11/7 22:00,94,4,8,1028,SE,0.89,75
2011/11/7 23:00,127,3,8,1028,cv,0.45,70
2011/11/8 0:00,122,4,8,1027,NE,0.89,75
2011/11/8 1:00,157,5,8,1027,cv,0.45,81
2011/11/8 2:00,144,4,8,1027,NW,1.79,75
2011/11/8 3:00,91,4,9,1027,NW,4.92,70
2011/11/8 4:00,68,4,8,1027,NW,6.71,75
2011/11/8 5:00,56,2,10,1027,NW,8.5,57
2011/11/8 6:00,42,2,9,1027,NW,11.63,61
2011/11/8 7:00,47,0,11,1028,NW,15.65,46
2011/11/8 8:00,33,3,12,1028,NW,19.67,54
2011/11/8 9:00,27,3,13,1028,NW,23.69,50
2011/11/8 10:00,27,4,13,1028,NW,27.71,54
2011/11/8 11:00,25,4,15,1028,NW,30.84,47
2011/11/8 12:00,8,3,15,1027,NW,33.97,44
2011/11/8 13:00,16,-1,16,1026,cv,0.89,31
2011/11/8 14:00,11,-1,16,1026,cv,2.68,31
2011/11/8 15:00,17,0,16,1026,SE,3.13,33
2011/11/8 16:00,19,1,15,1026,NW,1.79,38
2011/11/8 17:00,21,3,12,1026,SE,1.79,54
2011/11/8 18:00,31,3,10,1026,SE,3.58,61
2011/11/8 19:00,45,3,9,1026,cv,0.89,66
2011/11/8 20:00,56,3,13,1026,NW,3.13,50
2011/11/8 21:00,62,3,11,1026,NW,6.26,57
2011/11/8 22:00,77,3,8,1026,NE,1.79,70
2011/11/8 23:00,65,1,3,1027,NW,1.79,86
2011/11/9 0:00,61,3,5,1027,NW,2.68,86
2011/11/9 1:00,54,2,4,1027,NW,4.47,86
2011/11/9 2:00,33,0,2,1027,NW,8.49,86
2011/11/9 3:00,33,-1,2,1027,NW,11.62,80
2011/11/9 4:00,27,-1,2,1027,NW,14.75,80
2011/11/9 5:00,22,-2,2,1027,NW,18.77,74
2011/11/9 6:00,24,-1,3,1027,NW,21.9,74
2011/11/9 7:00,32,-1,2,1028,NW,25.92,80
2011/11/9 8:00,23,0,9,1028,NW,29.94,53
2011/11/9 9:00,21,-3,12,1028,NE,3.13,34
2011/11/9 10:00,28,-4,14,1028,NW,4.02,28
2011/11/9 11:00,23,-4,15,1027,NW,5.81,26
2011/11/9 12:00,24,-4,15,1026,NW,8.94,26
2011/11/9 13:00,23,-5,15,1025,NW,10.73,24
2011/11/9 14:00,23,-5,16,1023,cv,0.89,23
2011/11/9 15:00,21,-5,16,1023,NW,1.79,23
2011/11/9 16:00,25,-4,14,1023,cv,0.89,28
2011/11/9 17:00,30,-3,10,1023,SE,0.89,39
2011/11/9 18:00,44,0,8,1023,cv,0.89,56
2011/11/9 19:00,43,1,6,1023,SE,1.79,70
2011/11/9 20:00,66,-2,6,1023,SE,3.58,56
2011/11/9 21:00,69,-1,6,1023,cv,0.89,60
2011/11/9 22:00,79,0,5,1023,cv,1.78,70
2011/11/9 23:00,84,0,4,1023,SE,0.89,75
2011/11/10 0:00,115,-2,3,1022,NW,1.79,69
2011/11/10 1:00,113,0,2,1022,NW,2.68,86
2011/11/10 2:00,91,-1,1,1022,NW,4.47,86
2011/11/10 3:00,56,-2,0,1021,NW,6.26,86
2011/11/10 4:00,42,-3,0,1021,NW,8.05,80
2011/11/10 5:00,29,-4,0,1021,NW,9.84,74
2011/11/10 6:00,34,-4,-1,1021,NW,12.97,80
2011/11/10 7:00,40,-3,2,1022,NW,16.1,69
2011/11/10 8:00,44,-2,4,1022,NW,20.12,64
2011/11/10 9:00,43,-4,10,1021,NW,23.25,37
2011/11/10 10:00,50,-5,12,1021,NW,26.38,30
2011/11/10 11:00,47,-5,13,1020,NW,28.17,28
2011/11/10 12:00,42,-5,14,1019,cv,0.89,26
2011/11/10 13:00,48,-6,15,1018,cv,1.78,22
2011/11/10 14:00,45,-6,15,1017,cv,3.57,22
2011/11/10 15:00,59,-5,16,1017,SE,1.79,23
2011/11/10 16:00,54,-5,14,1017,SE,4.92,26
2011/11/10 17:00,55,-4,13,1017,SE,8.94,30
2011/11/10 18:00,63,-2,12,1017,SE,12.07,37
2011/11/10 19:00,84,-1,10,1017,SE,15.2,46
2011/11/10 20:00,92,0,7,1017,cv,0.89,60
2011/11/10 21:00,113,0,4,1017,SE,0.89,75
2011/11/10 22:00,139,1,3,1017,NE,0.89,86
2011/11/10 23:00,135,1,4,1017,NE,1.78,80
2011/11/11 0:00,161,-1,2,1017,NW,1.79,80
2011/11/11 1:00,145,0,2,1017,cv,0.45,86
2011/11/11 2:00,154,-1,1,1016,NW,0.89,86
2011/11/11 3:00,139,-1,0,1016,NW,2.68,92
2011/11/11 4:00,153,-1,1,1016,cv,0.89,86
2011/11/11 5:00,105,-2,-1,1016,NW,0.89,92
2011/11/11 6:00,115,-1,0,1016,NW,1.78,92
2011/11/11 7:00,102,-1,1,1016,cv,0.89,86
2011/11/11 8:00,78,-1,3,1016,NW,3.13,74
2011/11/11 9:00,83,0,5,1016,NW,4.92,70
2011/11/11 10:00,90,0,9,1015,cv,0.89,53
2011/11/11 11:00,96,-1,10,1016,cv,1.78,46
2011/11/11 12:00,96,0,12,1014,SE,1.79,43
2011/11/11 13:00,114,0,13,1013,SE,3.58,40
2011/11/11 14:00,153,0,13,1013,SE,5.37,40
2011/11/11 15:00,152,1,12,1013,cv,0.89,46
2011/11/11 16:00,179,2,11,1013,SE,0.89,53
2011/11/11 17:00,208,2,10,1014,SE,1.78,57
2011/11/11 18:00,255,3,9,1014,cv,0.89,66
2011/11/11 19:00,197,4,8,1014,cv,1.78,75
2011/11/11 20:00,211,3,8,1014,cv,2.67,70
2011/11/11 21:00,228,4,8,1014,cv,3.56,75
2011/11/11 22:00,252,4,8,1014,cv,4.45,75
2011/11/11 23:00,277,4,6,1014,cv,5.34,86
2011/11/12 0:00,208,4,6,1014,NW,1.79,86
2011/11/12 1:00,73,4,5,1015,NW,3.58,93
2011/11/12 2:00,43,3,7,1016,NW,5.37,75
2011/11/12 3:00,19,0,11,1016,NW,11.18,46
2011/11/12 4:00,16,0,10,1016,NW,16.99,49
2011/11/12 5:00,21,-1,7,1017,NW,20.12,56
2011/11/12 6:00,30,-3,9,1018,NW,24.14,42
2011/11/12 7:00,38,-2,5,1018,cv,0.89,60
2011/11/12 8:00,43,-4,12,1020,NW,4.02,32
2011/11/12 9:00,39,-5,12,1020,NW,7.15,30
2011/11/12 10:00,43,-6,14,1020,NW,15.2,24
2011/11/12 11:00,34,-9,15,1019,NW,24.14,18
2011/11/12 12:00,42,-8,16,1018,NW,33.97,18
2011/11/12 13:00,41,-10,16,1018,NW,43.8,15
2011/11/12 14:00,46,-11,16,1017,NW,53.63,14
2011/11/12 15:00,41,-11,15,1017,NW,60.78,15
2011/11/12 16:00,45,-11,15,1017,NW,69.72,15
2011/11/12 17:00,50,-11,14,1017,NW,73.74,16
2011/11/12 18:00,47,-11,14,1018,NW,78.66,16
2011/11/12 19:00,65,-11,14,1019,SE,3.13,16
2011/11/12 20:00,75,-10,11,1019,NW,4.02,21
2011/11/12 21:00,23,-9,6,1020,NW,7.15,33
2011/11/12 22:00,17,-8,7,1021,cv,0.89,33
2011/11/12 23:00,21,-13,9,1021,NW,5.81,19
2011/11/13 0:00,15,-13,6,1022,NW,10.73,24
2011/11/13 1:00,7,-13,7,1023,NW,17.88,22
2011/11/13 2:00,6,-13,6,1023,NW,22.8,24
2011/11/13 3:00,6,-13,3,1024,NW,26.82,29
2011/11/13 4:00,7,-13,2,1024,NW,30.84,31
2011/11/13 5:00,8,-13,5,1025,NW,35.76,25
2011/11/13 6:00,9,-13,1,1025,NW,38.89,34
2011/11/13 7:00,10,-13,4,1026,NW,44.7,27
2011/11/13 8:00,9,-13,6,1027,NW,51.85,24
2011/11/13 9:00,12,-15,8,1027,NW,59,17
2011/11/13 10:00,12,-15,9,1027,NW,63.92,16
2011/11/13 11:00,18,-14,9,1027,NW,67.05,18
2011/11/13 12:00,9,-14,9,1026,NE,3.13,18
2011/11/13 13:00,18,-14,10,1025,SE,4.02,16
2011/11/13 14:00,19,-15,10,1024,NE,3.13,15
2011/11/13 15:00,17,-15,10,1024,SE,1.79,15
2011/11/13 16:00,19,-14,8,1025,SE,3.58,19
2011/11/13 17:00,34,-11,7,1025,SE,4.47,26
2011/11/13 18:00,58,-9,4,1025,SE,5.36,38
2011/11/13 19:00,74,-4,2,1026,cv,0.89,64
2011/11/13 20:00,89,-6,2,1026,cv,1.34,55
2011/11/13 21:00,88,-6,0,1026,SE,0.89,63
2011/11/13 22:00,78,-6,0,1026,SE,1.78,63
2011/11/13 23:00,93,-6,1,1026,SE,3.57,59
2011/11/14 0:00,126,-8,1,1026,SE,5.36,50
2011/11/14 1:00,145,-9,-1,1026,cv,0.89,54
2011/11/14 2:00,141,-9,0,1025,SE,0.89,50
2011/11/14 3:00,144,-9,0,1025,cv,0.89,50
2011/11/14 4:00,127,-8,1,1025,NE,1.79,50
2011/11/14 5:00,124,-9,0,1025,cv,0.89,50
2011/11/14 6:00,134,-8,-1,1025,NW,0.89,58
2011/11/14 7:00,114,-6,-3,1026,cv,0.89,79
2011/11/14 8:00,84,-6,2,1027,NW,1.79,55
2011/11/14 9:00,88,-6,4,1027,NW,3.58,48
2011/11/14 10:00,118,-8,7,1027,cv,0.89,33
2011/11/14 11:00,113,-9,8,1026,SE,1.79,28
2011/11/14 12:00,110,-8,9,1025,SE,3.58,29
2011/11/14 13:00,129,-8,11,1024,cv,1.79,25
2011/11/14 14:00,124,-8,11,1024,SE,1.79,25
2011/11/14 15:00,128,-8,11,1024,cv,0.89,25
2011/11/14 16:00,150,-5,8,1024,cv,1.78,39
2011/11/14 17:00,178,-6,8,1024,cv,2.67,36
2011/11/14 18:00,178,-4,5,1025,SE,0.89,52
2011/11/14 19:00,204,-3,3,1025,cv,0.89,64
2011/11/14 20:00,242,-3,3,1026,cv,1.78,64
2011/11/14 21:00,235,-3,2,1026,NE,0.89,69
2011/11/14 22:00,204,-4,1,1027,NE,2.68,69
2011/11/14 23:00,314,-4,0,1027,NE,4.47,74
2011/11/15 0:00,333,-4,2,1027,cv,0.45,64
2011/11/15 1:00,285,-4,-1,1028,NW,0.89,80
2011/11/15 2:00,289,-3,-1,1028,NE,0.89,86
2011/11/15 3:00,225,-3,-1,1028,NW,0.89,86
2011/11/15 4:00,183,-3,-1,1027,cv,0.89,86
2011/11/15 5:00,190,-3,-1,1027,cv,1.34,86
2011/11/15 6:00,185,-3,-2,1028,cv,2.23,92
2011/11/15 7:00,188,-5,-3,1028,NW,1.79,86
2011/11/15 8:00,172,-3,0,1029,NW,3.58,80
2011/11/15 9:00,185,-2,4,1029,NW,6.71,64
2011/11/15 10:00,185,-2,6,1029,NW,8.5,56
2011/11/15 11:00,194,1,9,1028,NW,10.29,57
2011/11/15 12:00,195,1,10,1027,cv,0.89,53
2011/11/15 13:00,173,2,10,1027,cv,1.78,57
2011/11/15 14:00,158,3,10,1026,SE,1.79,61
2011/11/15 15:00,165,3,10,1025,cv,0.89,61
2011/11/15 16:00,168,3,8,1025,cv,1.78,70
2011/11/15 17:00,184,2,7,1025,cv,2.23,70
2011/11/15 18:00,206,3,7,1025,cv,3.12,75
2011/11/15 19:00,205,2,5,1025,NW,0.89,80
2011/11/15 20:00,185,3,5,1025,cv,0.89,86
2011/11/15 21:00,225,3,5,1026,cv,1.78,86
2011/11/15 22:00,206,3,4,1026,cv,2.67,93
2011/11/15 23:00,206,4,5,1026,cv,3.56,93
2011/11/16 0:00,187,4,5,1026,NW,1.79,93
2011/11/16 1:00,195,3,5,1026,NW,2.68,86
2011/11/16 2:00,202,2,5,1026,NW,4.47,80
2011/11/16 3:00,184,2,5,1026,NW,6.26,80
2011/11/16 4:00,186,1,2,1026,NW,8.05,93
2011/11/16 5:00,177,2,3,1026,cv,0.89,93
2011/11/16 6:00,193,1,2,1026,NW,0.89,93
2011/11/16 7:00,193,0,0,1027,NW,4.02,100
2011/11/16 8:00,149,2,2,1027,NW,5.81,100
2011/11/16 9:00,154,4,7,1028,cv,0.89,81
2011/11/16 10:00,0,4,9,1028,NW,1.79,70
2011/11/16 11:00,0,5,10,1027,cv,0.89,71
2011/11/16 12:00,210,5,10,1027,cv,1.78,71
2011/11/16 13:00,224,6,11,1026,SE,1.79,71
2011/11/16 14:00,271,6,11,1026,SE,3.58,71
2011/11/16 15:00,306,6,11,1026,cv,0.89,71
2011/11/16 16:00,342,7,10,1026,SE,0.89,81
2011/11/16 17:00,358,6,9,1027,cv,0.89,81
2011/11/16 18:00,380,7,10,1027,cv,1.78,81
2011/11/16 19:00,336,7,10,1027,cv,2.67,81
2011/11/16 20:00,166,6,9,1028,SE,3.13,81
2011/11/16 21:00,132,5,9,1028,SE,4.92,75
2011/11/16 22:00,128,3,9,1028,SE,8.05,66
2011/11/16 23:00,127,2,8,1027,SE,9.84,65
2011/11/17 0:00,100,2,8,1027,SE,11.63,65
2011/11/17 1:00,93,3,7,1026,cv,0.89,75
2011/11/17 2:00,103,3,7,1026,cv,1.78,75
2011/11/17 3:00,113,4,5,1026,cv,2.67,93
2011/11/17 4:00,111,5,5,1025,NW,0.89,100
2011/11/17 5:00,111,5,6,1024,NW,4.02,93
2011/11/17 6:00,113,5,6,1023,NW,5.81,93
2011/11/17 7:00,126,6,6,1023,NW,8.94,100
2011/11/17 8:00,121,6,6,1023,NW,12.07,100
2011/11/17 9:00,127,6,6,1022,NE,1.79,100
2011/11/17 10:00,119,6,7,1021,NW,3.13,93
2011/11/17 11:00,99,7,7,1020,NW,4.92,100
2011/11/17 12:00,107,7,7,1020,NW,6.71,100
2011/11/17 13:00,114,7,8,1019,NE,1.79,93
2011/11/17 14:00,119,8,8,1018,NW,1.79,100
2011/11/17 15:00,153,8,9,1018,NW,3.58,93
2011/11/17 16:00,160,8,9,1017,NW,6.71,93
2011/11/17 17:00,109,8,9,1017,NW,9.84,93
2011/11/17 18:00,112,6,7,1017,NW,11.63,93
2011/11/17 19:00,166,6,6,1017,NW,13.42,100
2011/11/17 20:00,144,6,6,1017,NW,17.44,100
2011/11/17 21:00,136,7,8,1017,NW,21.46,93
2011/11/17 22:00,128,7,7,1018,NW,24.59,100
2011/11/17 23:00,139,6,6,1017,cv,0.89,100
2011/11/18 0:00,141,6,6,1016,NW,1.79,100
2011/11/18 1:00,157,5,5,1016,NW,3.58,100
2011/11/18 2:00,142,5,5,1016,NW,6.71,100
2011/11/18 3:00,127,6,6,1015,NW,10.73,100
2011/11/18 4:00,95,6,7,1015,NW,13.86,93
2011/11/18 5:00,85,7,7,1015,NW,17.88,100
2011/11/18 6:00,97,7,8,1015,NW,19.67,93
2011/11/18 7:00,89,7,8,1016,NW,22.8,93
2011/11/18 8:00,78,6,9,1016,NW,25.93,81
2011/11/18 9:00,54,4,11,1015,NE,4.02,61
2011/11/18 10:00,56,4,13,1015,NW,4.92,54
2011/11/18 11:00,60,3,14,1015,NW,9.84,47
2011/11/18 12:00,59,1,16,1014,NE,3.13,36
2011/11/18 13:00,53,1,15,1014,NE,6.26,38
2011/11/18 14:00,40,1,16,1013,cv,0.89,36
2011/11/18 15:00,43,0,15,1013,SE,1.79,35
2011/11/18 16:00,70,6,13,1013,SE,6.71,62
2011/11/18 17:00,55,6,11,1014,SE,11.63,71
2011/11/18 18:00,70,6,9,1015,SE,16.55,81
2011/11/18 19:00,77,6,8,1017,SE,21.47,87
2011/11/18 20:00,91,5,8,1017,SE,25.49,81
2011/11/18 21:00,91,5,8,1018,SE,27.28,81
2011/11/18 22:00,99,4,6,1018,SE,29.07,86
2011/11/18 23:00,90,5,6,1019,SE,32.2,93
2011/11/19 0:00,82,3,5,1019,NE,4.02,86
2011/11/19 1:00,72,2,4,1019,SE,4.02,86
2011/11/19 2:00,71,2,4,1020,SE,5.81,86
2011/11/19 3:00,34,1,2,1020,SE,6.7,93
2011/11/19 4:00,13,-1,5,1021,NW,7.15,65
2011/11/19 5:00,7,-6,4,1021,NW,15.2,48
2011/11/19 6:00,3,-7,3,1021,NW,23.25,47
2011/11/19 7:00,9,-9,3,1022,NW,34.43,40
2011/11/19 8:00,13,-10,4,1024,NW,46.5,35
2011/11/19 9:00,15,-11,5,1024,NW,55.44,30
2011/11/19 10:00,9,-11,6,1024,NW,66.62,28
2011/11/19 11:00,16,-11,7,1024,NW,77.8,26
2011/11/19 12:00,13,-12,7,1024,NW,88.98,24
2011/11/19 13:00,15,-12,8,1023,NW,97.03,22
2011/11/19 14:00,10,-12,7,1023,NW,105.08,24
2011/11/19 15:00,6,-12,7,1023,NW,112.23,24
2011/11/19 16:00,7,-11,6,1024,NW,119.38,28
2011/11/19 17:00,8,-11,6,1025,NW,125.19,28
2011/11/19 18:00,10,-12,4,1026,NW,129.21,30
2011/11/19 19:00,18,-11,4,1026,NW,132.34,32
2011/11/19 20:00,12,-12,3,1027,NW,136.36,32
2011/11/19 21:00,22,-11,0,1027,NW,139.49,43
2011/11/19 22:00,9,-11,0,1028,NW,144.41,43
2011/11/19 23:00,9,-11,0,1029,NW,150.22,43
2011/11/20 0:00,10,-14,0,1029,NW,155.14,33
2011/11/20 1:00,12,-11,-2,1029,NW,160.06,50
2011/11/20 2:00,16,-11,-3,1029,NW,163.19,53
2011/11/20 3:00,17,-11,-2,1029,NE,3.13,50
2011/11/20 4:00,25,-11,-2,1029,NE,7.15,50
2011/11/20 5:00,20,-12,-3,1029,NW,1.79,49
2011/11/20 6:00,29,-10,-3,1030,NW,3.58,58
2011/11/20 7:00,19,-10,-5,1030,NW,5.37,67
2011/11/20 8:00,21,-10,-2,1031,NW,8.5,54
2011/11/20 9:00,30,-11,1,1032,NW,10.29,40
2011/11/20 10:00,42,-11,3,1032,NW,12.08,34
2011/11/20 11:00,58,-12,4,1032,NW,13.87,30
2011/11/20 12:00,53,-11,5,1030,cv,0.89,30
2011/11/20 13:00,55,-10,7,1029,SE,1.79,28
2011/11/20 14:00,55,-10,6,1029,SE,4.92,30
2011/11/20 15:00,47,-9,6,1029,SE,8.05,33
2011/11/20 16:00,48,-9,5,1029,SE,11.18,35
2011/11/20 17:00,45,-9,4,1029,SE,12.97,38
2011/11/20 18:00,52,-5,2,1030,cv,0.89,59
2011/11/20 19:00,77,-4,0,1030,SE,0.89,74
2011/11/20 20:00,113,-7,0,1030,NE,0.89,59
2011/11/20 21:00,172,-6,-2,1030,NE,1.78,74
2011/11/20 22:00,249,-6,-2,1031,NE,2.67,74
2011/11/20 23:00,226,-4,-2,1031,cv,0.89,86
2011/11/21 0:00,191,-5,0,1031,cv,1.34,69
2011/11/21 1:00,154,-5,-3,1031,cv,1.79,86
2011/11/21 2:00,123,-5,-3,1031,NW,1.79,86
2011/11/21 3:00,106,-5,-3,1031,NW,3.58,86
2011/11/21 4:00,102,-6,-4,1031,NW,6.71,85
2011/11/21 5:00,80,-6,-4,1031,NW,8.5,85
2011/11/21 6:00,71,-5,-4,1031,NW,10.29,92
2011/11/21 7:00,91,-7,-5,1031,NW,13.42,85
2011/11/21 8:00,81,-4,-1,1031,cv,0.89,80
2011/11/21 9:00,73,-3,1,1032,NW,3.13,74
2011/11/21 10:00,89,-4,3,1032,NW,6.26,59
2011/11/21 11:00,99,-6,5,1030,cv,0.89,44
2011/11/21 12:00,99,-6,8,1029,cv,1.78,36
2011/11/21 13:00,115,-6,7,1028,cv,2.67,39
2011/11/21 14:00,132,-4,7,1027,SE,1.79,45
2011/11/21 15:00,135,-4,8,1026,SE,4.92,42
2011/11/21 16:00,165,-4,7,1026,SE,6.71,45
2011/11/21 17:00,163,-2,5,1026,SE,8.5,60
2011/11/21 18:00,172,-2,3,1027,cv,0.89,69
2011/11/21 19:00,190,-2,1,1027,cv,1.78,80
2011/11/21 20:00,196,-1,2,1027,SE,1.79,80
2011/11/21 21:00,210,-1,3,1027,cv,0.89,74
2011/11/21 22:00,239,-1,2,1026,cv,1.78,80
2011/11/21 23:00,380,-2,3,1026,SE,1.79,69
2011/11/22 0:00,358,-2,3,1025,cv,0.89,69
2011/11/22 1:00,364,-2,2,1024,cv,1.78,74
2011/11/22 2:00,363,-2,2,1024,cv,2.23,74
2011/11/22 3:00,322,-1,2,1023,SE,1.79,80
2011/11/22 4:00,315,-2,1,1022,NE,0.89,80
2011/11/22 5:00,271,-2,0,1022,NW,0.89,86
2011/11/22 6:00,227,-1,0,1021,NW,2.68,92
2011/11/22 7:00,197,-1,2,1021,cv,0.89,80
2011/11/22 8:00,194,0,2,1021,SE,1.79,86
2011/11/22 9:00,198,0,4,1021,cv,0.89,75
2011/11/22 10:00,223,0,5,1021,SE,3.13,70
2011/11/22 11:00,241,1,7,1020,SE,4.92,65
2011/11/22 12:00,208,1,9,1019,cv,0.89,57
2011/11/22 13:00,55,-7,12,1018,NW,7.15,25
2011/11/22 14:00,12,-8,11,1018,NW,19.22,25
2011/11/22 15:00,17,-10,10,1019,NW,28.16,23
2011/11/22 16:00,7,-10,8,1021,NW,40.23,26
2011/11/22 17:00,7,-11,6,1022,NW,52.3,28
2011/11/22 18:00,9,-12,4,1025,NW,64.37,30
2011/11/22 19:00,10,-14,3,1026,NW,80.46,27
2011/11/22 20:00,7,-14,2,1026,NW,98.34,29
2011/11/22 21:00,9,-15,2,1028,NW,113.54,27
2011/11/22 22:00,19,-15,1,1028,NW,123.37,29
2011/11/22 23:00,6,-15,1,1029,NW,135.44,29
2011/11/23 0:00,7,-15,0,1029,NW,146.62,31
2011/11/23 1:00,9,-14,0,1030,NW,157.8,33
2011/11/23 2:00,10,-16,0,1030,NW,169.87,28
2011/11/23 3:00,10,-15,-1,1031,NW,179.7,33
2011/11/23 4:00,10,-15,-1,1031,NW,186.85,33
2011/11/23 5:00,8,-15,-1,1032,NW,195.79,33
2011/11/23 6:00,9,-14,-2,1033,NW,203.84,39
2011/11/23 7:00,12,-15,-2,1034,NW,210.99,36
2011/11/23 8:00,13,-14,0,1035,NW,215.01,33
2011/11/23 9:00,14,-16,1,1036,NW,222.16,26
2011/11/23 10:00,14,-17,1,1036,NW,229.31,24
2011/11/23 11:00,14,-16,3,1035,NW,235.12,23
2011/11/23 12:00,11,-17,4,1033,NW,240.93,19
2011/11/23 13:00,10,-18,4,1032,NW,248.08,18
2011/11/23 14:00,15,-17,4,1032,NW,255.23,19
2011/11/23 15:00,13,-18,5,1032,NW,261.04,17
2011/11/23 16:00,13,-17,4,1031,NW,266.85,19
2011/11/23 17:00,18,-16,2,1031,NW,268.64,24
2011/11/23 18:00,28,-11,0,1031,SE,0.89,43
2011/11/23 19:00,40,-11,-1,1031,cv,0.89,46
2011/11/23 20:00,48,-11,-1,1032,SE,1.79,46
2011/11/23 21:00,63,-13,1,1031,SE,4.92,34
2011/11/23 22:00,72,-13,1,1031,SE,8.05,34
2011/11/23 23:00,91,-10,-1,1030,cv,0.89,50
2011/11/24 0:00,98,-10,-1,1029,SE,1.79,50
2011/11/24 1:00,99,-9,-5,1030,cv,0.89,73
2011/11/24 2:00,100,-10,-6,1030,NE,1.79,73
2011/11/24 3:00,118,-10,-6,1029,NE,2.68,73
2011/11/24 4:00,135,-10,-6,1029,NW,0.89,73
2011/11/24 5:00,134,-9,-6,1028,NE,0.89,79
2011/11/24 6:00,121,-10,-7,1028,NW,0.89,79
2011/11/24 7:00,96,-9,-6,1028,NE,0.89,79
2011/11/24 8:00,90,-8,-5,1028,NE,1.78,79
2011/11/24 9:00,96,-7,-2,1029,cv,0.89,68
2011/11/24 10:00,114,-8,-1,1028,cv,1.78,58
2011/11/24 11:00,135,-8,0,1028,SE,0.89,54
2011/11/24 12:00,151,-8,1,1026,SE,2.68,50
2011/11/24 13:00,180,-8,1,1026,cv,0.89,50
2011/11/24 14:00,211,-8,1,1026,NE,1.79,50
2011/11/24 15:00,251,-7,2,1025,NE,3.58,51
2011/11/24 16:00,278,-7,1,1025,SE,0.89,55
2011/11/24 17:00,266,-6,-1,1026,NE,0.89,68
2011/11/24 18:00,273,-5,-1,1027,NE,1.78,74
2011/11/24 19:00,282,-5,-1,1027,cv,0.45,74
2011/11/24 20:00,290,-6,-1,1028,cv,1.34,68
2011/11/24 21:00,323,-5,-3,1029,NW,0.89,86
2011/11/24 22:00,333,-6,-3,1029,NW,2.68,79
2011/11/24 23:00,305,-7,-4,1029,NW,4.47,79
